上市日期,代理發言人,住址,傳真機號碼,公司代號,公司名稱,公司簡稱,出表日期,外國企業註冊地國,實收資本額,已發行普通股數或TDR原股發行股數,成立日期,普通股每股面額,營利事業統一編號,特別股,產業別,發言人,發言人職稱,私募股數,簽證會計師1,簽證會計師2,簽證會計師事務所,網址,編制財務報表類型,總機電話,總經理,股票過戶機構,英文簡稱,英文通訊地址,董事長,過戶地址,過戶電話,電子郵件信箱
20030102,莊淑娟,台北市重慶南路一段30號,23119691,2892,第一金融控股股份有限公司,第一金,1150901,－ ,143794686500,14379468650,20030102,新台幣                 10.0000元,80351999,0,17,方螢基,總經理,0,紀淑梅,羅蕉森,資誠聯合會計師事務所,www.firstholding.com.tw,1,23111111,方螢基,第一銀行信託處,FFHC,"30,  Chung  King  South  Road,  Sec.  1Taipei  , Taiwan  ,R.O.C.",邱月琴,台北市延平南路42號,23481137,fhc201@mail.firstbank.com.tw
20170505,蕭至佑,(114)台北市內湖區堤頂大道二段九十九號,(02)26588101,2897,王道商業銀行股份有限公司,王道銀行,1150901,－ ,30553578780,2805357878,19990727,新台幣                 10.0000元,70745361,250000000,17,張倫瑋,副總經理,0,李冠豪,馬偉峻,勤業眾信聯合會計師事務所,www.o-bank.com,1,(02)87527000,李芳遠,中國信託商業銀行代理部,O-Bank,"99,Sec.2,Tiding Blvd.Taipei,Taiwan",駱怡君,台北市重慶南路一段83號5樓,(02)66365566,service@o-bank.com
19760507,方星云,台北市林森北路247號,02-55826637,2901,欣欣大眾市場股份有限公司,欣欣,1150901,－ ,730432830,73043283,19710415,新台幣                 10.0000元,11364230,0,18,林再生,副總經理,0,曾國富,賴永吉,正風聯合會計師事務所,www.shinshinltd.com.tw,2,25212211,周國健,群益 金鼎證券〈股〉股務代理部,SHIN SHIN,247.Lin Shen N. RoadTaipei. Taiwan R.O.C.,李文英,(10601) 台北市大安區敦化南路二段97號B2,(02)2703-5000,star@shinshinltd.com.tw
19781011,王明倫,新北市板橋區新站路16號18樓,(02)77380752,2903,遠東百貨股份有限公司,遠百,1150901,－ ,14169405890,1416940589,19670831,新台幣                 10.0000元,03521905,0,18,劉儀婷,副總經理,0,林淑婉,黃國寧,勤業眾信聯合會計師事務所,https://www.feds.com.tw,1,(02)77278168,徐雪芳,亞東證券股份有限公司,FEDS,"18F, No.16. Xinzhan Rd., Banqiao Dist.,New Taipei City 220, Taiwan, R.O.C.",徐旭東,新北市板橋區新站路16號13樓,(02)7753-1699,service@feds.com.tw
19830105,李明娟,台北市民生東路三段一三一號五樓,27189474,2904,匯僑股份有限公司,匯僑,1150901,－ ,778344320,77834432,19781011,新台幣                 10.0000元,12195466,0,20,梁世詮,行政管理處協理,0,黃珮娟,林永智,資誠聯合會計師事務所,http://www.pocs.com.tw,1,27174347,葉唐榮,統一綜合證券股份有限公司,POCS,"5F, No.131, Sec. 3, Min Seng E. Rd.,Taipei, R.O.C",廖述群,台北巿松山區東興路8號B1樓,(02)2746-3797,service@pocs.com.tw
19880919,陳德開,台北市建國北路二段145號地下1樓及1~18樓,25047260,2905,三商投資控股股份有限公司,三商,1150901,－ ,11103717030,1110371703,19650219,新台幣                 10.0000元,11052709,0,18,王志華,副總經理,0,許坤錫,張書成,立本台灣聯合會計師事務所,http://www.mercuries.com.tw,1,25031111,陳翔立,宏遠證券股份有限公司股務代理部,MERCURIES,"145, SEC. 2 CHIEN KUO N. ROAD,TAIPEI, TAIWAN  R.O.C.",陳翔立,台北市信義路四段236號3樓,02-7719-8899,ginger@mercuries.com.tw
19891226,李界羲,新北市汐止區新台五路一段95號21樓之8,02-27175408,2906,高林實業股份有限公司,高林,1150901,－ ,2091166480,209116648,19690505,新台幣                 10.0000元,11547230,0,18,王培煜,副總經理,0,黃明宏,陳雅琳,安侯建業聯合會計師事務所,www.collins.com.tw,1,02-27125311,李界羲,台新綜合證券(股)公司股務代理部,Collins,"21F.-8,No.95,Sec.1Xintai 5th Rd.,Xizhi Dist.,New Taipei CityTaipei, Taiwan, ROC",李忠良,台北市中山區建國北路1段96號地下1樓,02-25048125,cust@collins.com.tw
19930218,張嘉宏,台北市內湖區新湖三路23號6樓,(02)8791-5950,2908,特力股份有限公司,特力,1150901,－ ,5098875580,509887558,19780810,新台幣                 10.0000元,20795246,0,18,林素玲,副總經理,0,張至誼,洪國田,勤業眾信聯合會計師事務所,www.testritegroup.com,1,(02)8791-5888,李麗秋董事長代理總經理,元大證券股份有限公司,Test Rite,"6F, No. 23, Hsin Hu 3rd.,Taipei, Taiwan, R.O.C.",李麗秋,(106)台北市大安區敦化南路二段67號地下一樓,(02)2586-5859,fin-stock@testritegroup.com
19961230,林宛儀,台北市大安區忠孝東路四段197號10樓之6,02-87714295,2910,統領百貨股份有限公司,統領,1150901,－ ,1754030000,175403000,19820818,新台幣                 10.0000元,20937863,0,18,陳文隆,副總經理,0,邱政俊,陳俊宏,勤業眾信聯合會計師事務所,www.tonlin.com.tw,1,02-27522222,翁華利,福邦證券股份有限公司,TONLIN,"10F-6,NO.197 Chung Hsiao E.Rd.,Sec.4,Taipei,Taiwan,R.O.C",蘇建義,台北市中正區忠孝西路一段6號6樓,02-23711658,tonlin@tp.tonlin.com.tw
19970118,陳仁沛,台北市內湖區陽光街321巷60號,87978698,2911,麗嬰房股份有限公司,麗嬰房,1150901,－ ,1051259990,105125999,19730618,新台幣                 10.0000元,04377371,0,18,林昱慧,副總經理,5400000,葉淑娟,翁雅玲,勤業眾信聯合會計師事務所,http://www.enphants.com/c/index.php,1,87976699,陳仁沛,永豐金證券股務代理部,Les enphants,"No.60,Lane321,Yang-kwang StreetTaipei Taiwan R.O.C",林柏蒼,台北市博愛路17號3樓,23816288,tina.lin@enphants.com.tw
19970822,羅文璣 協理,台北市東興路65號2樓,(02)27478181,2912,統一超商股份有限公司,統一超,1150901,－ ,10396222550,1039622255,19870610,新台幣                 10.0000元,22555003,0,18,吳玟琪,財務長,0,王&#12101;瑜,林瑟凱,資誠聯合會計師事務所,http://www.7-11.com.tw,1,(02)27478711,黃瑞典,統一綜合證券(股)公司股務代理部,PCSC,"2F,65 Tung Hsing Rd,.105Taipei,Taiwan,R.O.C.",羅智先,105台北市松山區東興路8號B1,(02)27463797,spokesman@mail.7-11.com.tw
19620209,陳姿蒨,新竹縣湖口鄉中華路3號,(03)659-1199,2913,台灣農林股份有限公司,農林,1150901,－ ,7900000000,790000000,19500615,新台幣                 10.0000元,07525207,0,18,高力川,公共事務處副總經理,83250000,池世欽,黃欣婷,安侯建業聯合會計師事務所,http://www.ttch.com.tw,2,(03)659-1188,吳清源,福邦證券股份有限公司股務代理部,TTC,3 Chung Hua Road HukouHsinchu Taiwan R.O.C,吳清源,台北市中正區忠孝西路一段6號6樓,02-2371-1658,service@ttch.com.tw
19770720,徐志漳,台北市八德路二段三０八號十三樓之一,81617968,2915,潤泰全球股份有限公司,潤泰全,1150901,－ ,11043187720,1104318772,19760114,新台幣                 10.0000元,14053007,0,18,李天傑,副總經理,0,張淑瓊,涂展源,資誠聯合會計師事務所,w8.ruentex.com.tw/,1,81617999,徐志漳,本公司股務室,RUENTEX IND.LTD,"13/F,No.308,Section 2, Bade Road,Taipei,Taiwan,Republic of China",徐盛育,台北市八德路二段三０八號十二樓,81617958,cmc@mail.ruentex.com.tw
20121207,馮安怡,臺北市信義區基隆路一段420號10樓(臺北聯絡處),8621-64332999,2923,鼎固控股有限公司,鼎固-KY,1150901,KY 開曼群島                                                    ,17402969820,1740296982,20071205,新台幣                 10.0000元,31896684,0,14,張能耀,總經理,0,楊承修,馬偉峻,勤業眾信聯合會計師事務所,https://www.sinohorizon.tw/,1,8621-64332999,張能耀,富邦綜合證券(股)公司股務代理部,Sino Horizon,"450#, Ruijin 2 road, Huangpu District,Shanghai, PRC",張洪本,台北市許昌街17號11樓,(02)23611300,ir@sinohorizon.cn
20131230,陳建瑋,台北市內湖區新湖一路97號2樓,(02)27938077,2929,淘帝國際控股有限公司,淘帝-KY,1150901,KY 開曼群島                                                    ,1094938380,109493838,20121003,新台幣                 10.0000元,54381224,0,18,莊凌鋒,總經理,0,陳光慧,楊子陞,信永中和聯合會計師事務所,http://www.topbi.com.tw,1,(02)27938077,莊凌鋒,福邦證券股份有限公司股務代理部,TOPBI,"2F.,NO.97.XINHU 1ST RD,NEIHU DIST.,TAIPEI CITY,TAIWAN",周志鴻,台北市中正區忠孝西路一段六號六樓,(02)23711658,topbi@topbi.cn
20180111,陳柏融,新北市中和區建八路216號13樓,(02)2929-5371,2939,永邑國際集團股份有限公司,永邑-KY,1150901,KY 開曼群島                                                    ,455486650,45548665,20150528,新台幣                 10.0000元,72768516,0,18,王碩偉,財務長,0,賴家裕,林啟平,正風聯合會計師事務所,www.vitafoss.com,1,(02)2929-5373,王碩偉,福邦證券股份有限公司股務代理部,Vitafoss-KY,"13F., No. 216, Jian 8th Rd., Zhonghe Dist.,New Taipei City, Taiwan (R.O.C.)",陳柏融,台北市中正區忠孝西路一段6號6樓,(02)2371-1658,ir@vitafoss.com.tw
20211130,劉晏秀,台北市中山區民權東路三段４號地下一層,02-2516-1066,2945,三商家購股份有限公司,三商家購,1150901,－ ,675000000,67500000,20130207,新台幣                 10.0000元,54164937,0,18,邱光隆,總經理,0,黃泳華,周寶蓮,安侯建業聯合會計師事務所,https://www.simplemartretail.com/,1,02-2506-1166,邱光隆,宏遠證券股份有限公司股務代理部,Simple Mart,"B1, NO.4, SECTION 3, MINQUAN EAST ROADTAIPEI, TAIWAN, R.O.C",陳翔玢,台北市信義路四段236號3樓,02-2326-8818,investor@simplemart.com.tw
20020123,陳玫伶,台北市內湖區內湖路一段88號5樓,(02)2799-9099,3002,歐格電子股份有限公司,歐格,1150901,－ ,1020000000,102000000,19830801,新台幣                 10.0000元,31306250,0,25,林瑞峰,協理,0,邱&#21647;平,尤盟貴,勤業眾信聯合會計師事務所,http://www.ahoku.com.tw,1,(02)2799-1199,李廣浩,富邦綜合證券股務代理部,AHOKU,"5F, No.88, Sec.1, Nei-Hu Rd.Taipei ,Taiwan, R.O.C.",李廣浩,台北市中正區許昌街17號11樓(壽德大樓),(02)2361-1300,ahoku@ahoku.com
20020219,黃淑雯,彰化縣線西鄉彰濱東三路8號,(04)7580003,3003,健和興端子股份有限公司,健和興,1150901,－ ,1556548900,155654890,19780210,新台幣                 10.0000元,59276051,0,28,曾玉卿,財務總處處長,0,陳明宏,黃宇廷,安永聯合會計師事務所,http://www.ksterminals.com.tw,1,(04)7580001,鄭傑元,凱基證券股份有限公司,KST,"8,E,3rd ROAD,CHANG PIN IND.PARKHSIEN SHI,CHANG HWA,TAIWAN,R.O.C.",鄭克彬,台北市重慶南路一段2號5樓,(02)23148800,kst@ksterminals.com.tw
20020225,林威村,桃園市平鎮區太平東路5號,03-460-4114,3004,豐達科技股份有限公司,豐達科,1150901,－ ,643650550,64365055,19971014,新台幣                 10.0000元,16095404,0,10,李文正,副總經理,0,李燕娜,劉倩瑜,資誠聯合會計師事務所,http://www.nafco.com.tw,1,03-450-8868,林威村,中國信託商業銀行代理部,NAFCO,"No.5, Taiping E. Rd., Pingzhen DistTaoyuan City ,TAIWAN, R.O.C.",蔡豐賜,台北市重慶南路一段83號5樓,(02)6636-5566,IR@nafco.com.tw
20020225,孫偉倖,臺北市南港區南港路一段209號5樓,02-27852555,3005,神基控股股份有限公司,神基,1150901,－ ,6243101500,624310150,19891005,新台幣                 10.0000元,22099532,0,25,黃明漢,總經理,0,劉倩瑜,李典易,資誠聯合會計師事務所,https://www.getacgroup.com,1,02-27857888,黃明漢,中國信託商業銀行代理部,Getac,"5F., No. 209, Sec. 1, Nangang Rd., Nangang Dist.Taipei City, Taiwan, R.O.C",黃明漢,臺北市中正區重慶南路一段83號5樓,02-66365566,stocks@getac.com.tw
20020304,李心琦,新竹科學園區新竹市工業東四路23號,03-5781971,3006,晶豪科技股份有限公司,晶豪科,1150901,－ ,2981278410,298127841,19980602,新台幣                 10.0000元,16130280,0,24,吳鴻基,特別助理,0,白淑蒨,劉倩瑜,資誠聯合會計師事務所,www.esmt.com.tw,1,03-5781-970,張明鑒,群益金鼎證券股份有限公司,ESMT,"NO 23,Industry  E. RD. IV ,Science-Based Industrial Park,Hsinchu, Taiwan, R.O.C.",張明鑒,台北市敦化南路二段97號地下二樓,02-2702-3999,spokesman@esmt.com.tw
20020311,黃印嘉,台中市南屯區精科路11號,04-36006692,3008,大立光電股份有限公司,大立光,1150901,－ ,1307981970,130798197,19870417,新台幣                 10.0000元,22480876,0,26,林恩平,董事長,0,張字信,陳燕慧,安侯建業聯合會計師事務所,www.largan.com.tw,1,04-36002345,黃有執,台新證券股務代理部,LARGAN,"No.11, Jingke Rd., Nantun Dist., Taichung City 40852, Taiwan.Taichung,Taiwan",林恩平,台北市建國北路一段96號地下一樓,02-25048125,precision@largan.com.tw
20020722,林仁智,高雄市前金區中正四路235號10樓,07-2811480,3010,華立企業股份有限公司,華立,1150901,－ ,2594368170,259436817,19681001,新台幣                 10.0000元,75514419,0,29,黃露慧,董事長特別助理,0,許凱甯,許瑞軒,勤業眾信聯合會計師事務所,http://www.wahlee.com,1,07-2164311,張尊賢,元大證券(股)公司股務代理部,WAH LEE,"10F,No.235,Chung Cheng 4th RoadKaohsiung,Taiwan,R.O.C",張尊賢,臺北市大安區敦化南路2段67號地下一樓,(02)2586-5859,service@wahlee.com
20020722,陳柏融,新北市新店區中興路二段192號7樓,2918-1334,3011,今皓實業股份有限公司,今皓,1150901,－ ,1296008510,129600851,19830111,新台幣                 10.0000元,20950226,0,28,林盟傑,總經理,12427600,黃堯麟,周仕杰,勤業眾信聯合會計師事務所,www.jh.com.tw,1,2918-9189,林盟傑,福邦證券(股)公司股務代理部,JH,"7 F., No. 192, Sec. 2, Zhongxing Rd., Xindian DistNEW TAIPEI CITY ,TAIWAN,R.O.C",石浩吉,台北市中正區忠孝西路一段6號6樓,(02)2371-1658,Investor@jh.com.tw
20020916,蘇忠慶,台北市內湖區民權東路六段27號2~6F,02-2797-5058,3013,晟銘電子科技股份有限公司,晟銘電,1150901,－ ,2051389300,205138930,19760617,新台幣                 10.0000元,04777186,0,25,莊家熒,財務處協理,0,簡思娟,劉振興,安侯建業聯合會計師事務所,http://www.uneec.com/,1,02-2797-3999,羅志吉,中國信託代理部,UNEEC,"2~6F, No.27 ,Sec.6 Minquan E. Rd.,Neihu DistrictTaipei , Taiwan",林木和,台北市重慶南路一段83號5樓,02-6636-5566,invest@tw.uneec.com
20021029,張培原,新竹縣新竹科學園區創新一路13號3樓,(03)5794534,3014,聯陽半導體股份有限公司,聯陽,1150901,－ ,1659541240,165954124,19960529,新台幣                 10.0000元,84149717,0,24,林秀哲,專案處長,0,胡慎緁,邱琬茹,安永聯合會計師事務所,www.ite.com.tw,1,(03)5798658,董明憲,宏遠證券股份有限公司,ITE,"3F No.13, Chuangsin 1st Rd., Science Park,Hsin Chu , Taiwan 30076 , R.O.C.",胡鈞陽,台北市信義路四段236號,(02)23268818,itesupport@ite.com.tw
20021016,李芙蓉,桃園市桃園區建國東路22號,(03)3756966,3015,全漢企業股份有限公司,全漢,1150901,－ ,1872619500,187261950,19930415,新台幣                 10.0000元,84239055,0,28,姚文鈞,資深經理,0,張純怡,趙敏如,安侯建業聯合會計師事務所,https://www.fsp-group.com,1,(03)3759888,鄭雅仁,兆豐證券股份有限公司股務代理部,FSP,"No.22,Jianguo E,Rd.,Taoyuan City330,Taiwan, R.O.C.　　",鄭雅仁,台北市忠孝東路2段95號1樓,(02)33930898,cqe@fsp-group.com.tw
20021224,陳佩媛,新竹市科學工業園區篤行一路10號,03-5632148,3016,嘉晶電子股份有限公司,嘉晶,1150901,－ ,2903569030,290356903,19981109,新台幣                 10.0000元,16130388,0,24,范桂榮,發言人,0,李典易,謝智政,資誠聯合會計師事務所,www.epi.episil.com,1,03-5632255,&#28201;錦祥,永豐金證券股份有限公司,EPi,"No.10 Dusing Road I,Science Park ,Hsin Chu City,TaiwanHsin-Chu City, Taiwan, R.O.C",徐建華,台北市中正區博愛路17號3樓,02-23816288,epi@epi.episil.com
20020927,陳揚傑/陳彥良/沈星豪,高雄市前鎮區新生路248之27號,07-8120018,3017,奇鋐科技股份有限公司,奇鋐,1150901,－ ,3925430070,392543007,19911217,新台幣                 10.0000元,86427715,0,25,陳易成,副總經理,0,李芳文,洪國森,安永聯合會計師事務所,https://www.avc.co,1,07-8157612,沈慶行,元大證券股份有限公司,AVC,"No. 248-27, Hsin-Sheng Rd., Chien Zhen District,Kaohsiung, Taiwan, R.O.C.",沈慶行,臺北市大安區敦化南路2段67號地下一樓,02-25865859,stock@avc.co
20020826,張棨庭,臺北市中山區明水路602號3樓,(02)8501-5159,3018,隆銘綠能科技工程股份有限公司,隆銘綠能,1150901,－ ,753777150,75377715,19960105,新台幣                 10.0000元,96924451,0,31,林欣怡,總管理處協理,43295564,張進德,李玉芝,冠恆&#32852;合會計師事務所,www.lmgte.com.tw,1,(02)8501-5778,許鑒隆,統一綜合證券股份有限公司,LUNG MING 　,"3F., No. 602, Mingshui Rd., Zhongshan Dist.,Taipei City ,Taiwan (R.O.C.)",許鑒隆,臺北市松山區東興路8號B1樓,(02)2747-8266,lm@lmgte.com.tw
20020826,林侑政,台中市潭子區南二路22-3號,(04)2534-2302,3019,亞洲光學股份有限公司,亞光,1150901,－ ,2792439010,279243901,19801009,新台幣                 10.0000元,55921894,0,26,張士駿,副總經理,0,蔣淑菁,王翔民,勤業眾信聯合會計師事務所,www.asia-optical.com,1,(04)2533-5175,林泰朗,永豐金證券股份有限公司,ASIA　　,"No. 22-3 South Second RoadT.E.P.Z., Taichung City  427 Taiwan, ROC",賴以仁,台北市中正區博愛路17號3樓,(02)2381-6288,ir@aoci.com.tw
20020826,潘憶倫,台北市東興路59號6樓,(02)8768-2588,3021,鴻名企業股份有限公司,鴻名,1150901,－ ,948900000,94890000,19930525,新台幣                 10.0000元,84274833,0,28,黃小菁,資深經理,0,王怡文,辛郁婷,安侯建業聯合會計師事務所,www.welltend.com.tw,1,(02)8768-2688,林嘉祥,中國信託商業銀行,WELLTEND　　,"6F, No.59, Tung Hsing Road,　Taipei, Taiwan, R.O.C.",張允騰,台北市中正區重慶南路1段83號5樓,02-66365566,ir@welltend.com.tw
20020826,周慧琪,新北市汐止區中興路29號,(02)2642-0658,3022,威強電工業電腦股份有限公司,威強電,1150901,－ ,1765977900,176597790,19970417,新台幣                 10.0000元,97445303,0,25,魏諦斯,資深經理,0,韓沂璉,潘俊名,安侯建業聯合會計師事務所,www.ieiworld.com/,1,(02)2690-2098,江重良,群益金鼎證券股份有限公司,IEI,"No.29, Zhongxing Rd., Xizhi Dist.,New Taipei City 221, Taiwan (R.O.C.)",劉文義,台北市敦化南路2段97號B2,(02)2702-3999,ir@ieiworld.com
20020826,朱雅安,苗栗市國華路582號,037-367945,3023,信邦電子股份有限公司,信邦,1150901,－ ,2400690140,240069014,19891206,新台幣                 10.0000元,23542766,0,28,張集州,處長,0,羅文振,柯雅婷,安永聯合會計師事務所,www.sinbon.com,1,037-330099,梁偉銘,台新證券股務代理部,SINBON,"582 Kuo Hwa Rd　　Miaoli 360,Taiwan　　",王紹新,台北市建國北路一段96號地下一樓,02-2504-8125,matthew@sinbon.com
20020826,黃美芳,桃園市中壢區中園路198號,03-4520697,3024,憶聲電子股份有限公司,憶聲,1150901,－ ,2771574960,277157496,19760721,新台幣                 10.0000元,44955117,0,26,彭亭玉,總經理,0,吳仁杰,林雅慧,資誠聯合會計師事務所,WWW.ACTION.COM.TW,1,03-4515494,彭亭玉,元大證券(股)公司,ACTION,"198 CHUNG YUAN RD., CHUNG LI IND.ZONE CHUNG LI　　TAIWAN R.O.C",彭君平,106臺北市大安區敦化南路2段67號地下一樓,02-25865859,candy_lee@action.com.tw
20020826,江惠萍,新竹科學工業園區新安路八號七樓,03-5787695,3025,星通資訊股份有限公司,星通,1150901,－ ,567364400,56736440,19911203,新台幣                 10.0000元,22099863,0,27,蔡幸娟,事業發展部協理,0,&#28201;智源,葉東煇,勤業眾信聯合會計師事務所,www.looptelecom.com,1,03-5787696,葉茂林,元大證券股份有限公司,LOOP,"7F,NO.8,Hsin Ann Rd.Science-Based Industrial Park　Hsinchu,300092 Taiwan.　　",葉茂林,臺北市大安區敦化南路二段67號B1,2586-5859,sandy_tsaih@looptelecom.com
20020826,張淑英,台北市內湖區環山路二段六十二號一樓,(02)2658-9558,3026,禾伸堂企業股份有限公司,禾伸堂,1150901,－ ,1658903180,165890318,19810601,新台幣                 10.0000元,20891326,0,28,黃建融,處長,0,陳蓓琪,于紀隆,安侯建業聯合會計師事務所,http://www.holystone.com.tw,1,(02)2627-0383,唐錦榮,中國信託商業銀行代理部,HOLY STONE　,"1F, No.62, Sec.2. Huan Shan Rd., Nei Hu Dist.,Taipei,Taiwan , R.O.C.　",唐錦榮,台北市重慶南路一段83號5樓,(02)6636-5566,IR@holystone.com.tw
20020826,楊鎧丞,新北市新店區中興路2段192號8樓,02-29182895,3027,盛達電業股份有限公司,盛達,1150901,－ ,1291602990,129160299,19730326,新台幣                 10.0000元,33659498,0,27,蕭啟仁,總管理處協理,15000000,寇惠植,張肇文,安侯建業聯合會計師事務所,http://www.billion.com,1,02-29145665,無,群益金鼎證券股份有限公司,BILLION,"8F., No.192, Sec. 2, Zhongxing Rd.,Xindian Dist., Xinbei City, Taiwan",陳振乾,台北巿敦化南路2段97號B2,02-27035000,press@billion.com
20020826,梁麗綸(暫代),台北市內湖區新湖二路250巷8號,(02)2796-8080,3028,增你強股份有限公司,增你強,1150901,－ ,2372411930,237241193,19821006,新台幣                 10.0000元,12401698,0,29,周俊賢,共同執行長兼總經理,0,林一帆,廖福銘,資誠聯合會計師事務所,www.zenitron.com.tw,1,(02)2792-8788,周俊光/周俊賢,台新證券股務代理部,ZENITRON,"NO.8,Lane 250,Xinhu 2nd Rd.,Neihu DistrictTaipei City,Taiwan,R.O.C",陳信義,台北市建國北路一段96號地下一樓,02-25048125,curtis_chen@zenitron.com.tw
20020826,張美雲,台北市內湖區內湖路一段360巷8號10樓,26560810,3029,零壹科技股份有限公司,零壹,1150901,－ ,1670052120,167005212,19800627,新台幣                 10.0000元,30922431,0,30,黃素娥,發言人,12000000,張正修,陳培德,勤業眾信會計師事務所,www.zerone.com.tw,1,26565656,陳鍵忠,台新綜合證券(股)公司股務代理部,ZERO ONE 　　,"10F., No.8, Ln. 360, Sec. 1, Neihu Rd., Neihu Dist., Taipei City 114, TaiwanTaipei,114 Taiwan R.O.C.",林嘉&#21234;,台北市中山區建國北路1段96號地下1樓,(02)2504-8125,katy.chang@zerone.com.tw
20021029,陳冠元,台北市士林區德行西路45號7樓,(02)2832-0598,3030,德律科技股份有限公司,德律,1150901,－ ,2362160000,236216000,19890410,新台幣                 10.0000元,23292535,0,31,林江淮,營業處副總經理,0,黃珮娟,王銘義,資誠聯合會計師事務所,http://www.tri.com.tw,1,(02)2832-8918,陳玠源,凱基證券股份有限公司,TRI　,"7F., No.45, Dexing W. Rd., Shilin District, Taipei CityTaiwan,Taipei　",陳玠源,台北市重慶南路一段2號5樓,(02)2389-2999,ir@tri.com.tw
20020826,林美蓮,新北市板橋區和平路19~25號3樓,(02)29547006,3031,佰鴻工業股份有限公司,佰鴻,1150901,－ ,1732032240,173203224,19810601,新台幣                 10.0000元,34452164,0,26,廖心蓓,處長,0,寇惠植,郭欣頤,安侯建業聯合會計師事務所,www.brtled.com,1,(02)29591090,廖宗仁,中國信託商業銀行代理部,BRIGHT　,"3F., No.19, Heping Rd.,Banqiao Dist., New Taipei City, Taiwan",廖宗仁,台北市重慶南路一段83號5樓,(02)66365566,alyssa.liao@brtled.com
20020826,林永祥,台南市安南區安和路二段54巷225號,06-3560505,3032,偉訓科技股份有限公司,偉訓,1150901,－ ,1132856260,113285626,19790216,新台幣                 10.0000元,69577160,0,28,李家慶,總經理,10000000,王騰葦,李季珍,勤業眾信聯合會計師事務所,http://www.hec-group.com.tw,1,06-3560606,李家慶,福邦證券股份有限公司股務代理部,COMPUCASE　　,"NO.225,LANE 54,SEC.2,AN HO ROND.TAINAN, TAIWAN, R.O.C.",王駿東,台北市中正區忠孝西路一段6號6樓,02-23711658,hec-stock@hec-group.com.tw
20020826,謝季宏,台北市內湖區內湖路一段308號11樓,26581272,3033,威健實業股份有限公司,威健,1150901,－ ,5165594480,516559448,19770120,新台幣                 10.0000元,04648938,0,29,周甘淋,財務長,0,區耀軍,辛郁婷,安侯建業聯合會計師事務所,www.weikeng.com.tw,1,26590202,紀廷芳,元大證券股務代理部,Weikeng,"11F 308, Sec. 1, NeiHu Rd., Nei Hu, Taipei 114Taiwan R.O.C.",胡秋江,台北市大安區敦化南路二段67號B1,2586-3117,public@weikeng.com.tw
20020826,陳恒真,新竹科學園區創新一路13號2樓,(03)565-6118,3034,聯詠科技股份有限公司,聯詠,1150901,－ ,6085114690,608511469,19970528,新台幣                 10.0000元,84149955,0,24,陳健興,副總經理,0,黃敏如,邱琬茹,安永聯合會計師事務所,www.novatek.com.tw,1,(03)567-0889,王守仁,宏遠證券股份有限公司股務代理部,NOVATEK　,"2F, No. 13, Innovation Road I, Hsinchu Science ParkHsinchu Taiwan, R.O.C.",何泰舜,台北市信義路四段236號3樓,(02)23268818,ir@novatek.com.tw
20020826,盧昭儀,新竹科學園區新竹市力行三路5號,03-5778605,3035,智原科技股份有限公司,智原,1150901,－ ,2605503130,260550313,19930610,新台幣                 10.0000元,84149060,0,24,曾雯如,財務長,0,胡慎緁,楊雨霓,安永聯合會計師事務所,www.faraday-tech.com,1,03-5787888,王國雍,宏遠證券股份有限公司,Faraday　,"No.5,Li-Hsin III Road,Science-Based Industrial Park,　　Hsin-chu City,Taiwan 30078,R.O.C.　　",洪嘉聰,台北市大安區信義路4段236號3樓,(02)2700-8899,ir@faraday-tech.com
20020826,蔡昀真,新北市中和區中正路738號14樓,(02)8226-9099,3036,文曄科技股份有限公司,文曄,1150901,－ ,12705627010,1270562701,19931223,新台幣                 10.0000元,84498860,0,29,林冠男,副總經理,0,徐聖忠,王菘澤,資誠聯合會計師事務所,http://www.wtmec.com,1,(02)8226-9088,鄭文宗,福邦證券股份有限公司,WT　,"14F, No.738, Zhongzheng Rd.,Zhonghe Dist., New Taipei City, Taiwan",鄭文宗,台北市中正區忠孝西路一路6號6樓,(02)2371-1658,IR@wtmec.com
20020826,徐興源,桃園市龜山區山鶯路179號,03-3595536,3037,欣興電子股份有限公司,欣興,1150901,－ ,16388729560,1638872956,19900125,新台幣                 10.0000元,23535435,0,28,鍾明峰,財務處資深副總經理,0,林雅慧,林永智,資誠聯合會計師事務所,www.unimicron.com,1,03-3500386,馬光華、蘭庭,宏遠證券股份有限公司(95.3.3起),UNIMICRON,"No.179, Shanying Road, Guishan District,　　Taoyuan City, Taiwan, ROC　",簡山傑,106台北市信義路四段236號3樓,02-23268818,IR@unimicron.com
20020826,郭坤和,高雄市前鎮區中一路5號,07-8152468,3038,全台晶像股份有限公司,全台,1150901,－ ,1574076030,157407603,19940923,新台幣                 10.0000元,89261652,0,26,謝文雄,副總經理,0,陳永祥,許振隆,安侯建業聯合會計師事務所,https://www.edtc.com/edtcweb/,1,07-8124832,游政中,元大證券(股)公司股務代理部,EDT,"No. 5, Central 1st Rd., Qianzhen Dist.,KAOHSIUNG TAIWAN R.O.C",曾瑞銘,臺北市大安區敦化南路2段67號地下一樓,(02)2586-5859,frank@edt.com.tw
